"timestamp","speed","rpm","engine_temp","fuel_level","tyre_fl","tyre_fr","tyre_rl","tyre_rr"
2026-02-24 08:10:51,44.4,2921,85.3,85.96,32,30.6,32.8,32.7
2026-02-24 08:10:52,28.4,1634,87.2,85.93,32.7,31,31.3,33.5
2026-02-24 08:10:53,53.5,2916,96.7,85.9,32.3,32,33.6,33
2026-02-24 08:10:54,64.6,4097,88.9,85.9,30.2,32.7,33,34.4
2026-02-24 08:10:55,22.5,2082,93.9,85.86,33.5,31.7,31.9,33.3
2026-02-24 08:10:56,35.9,1856,98.2,85.83,33.5,31.6,33,35.3
2026-02-24 08:10:57,40.6,2304,93.2,85.81,34.1,31.2,33.5,33
2026-02-24 08:10:58,25.7,1191,92.5,85.81,30.3,31.7,34.3,34.6
2026-02-24 08:10:59,55.4,3802,88.4,85.76,31,28.8,31.5,33.1
2026-02-24 08:11:00,36,2198,87.4,85.7,34.8,30.6,33.1,32.8
2026-02-24 08:11:01,63.9,3136,86.8,85.68,29.8,31.8,32.3,32.6
2026-02-24 08:11:02,45.8,2089,94.1,85.67,31.5,34.6,32.2,32.7
2026-02-24 08:11:03,55.9,3636,80.8,85.65,32.8,30.9,33,31.2
2026-02-24 08:11:04,68.4,4194,94.5,85.6,32.3,30.8,34.4,31.9
2026-02-24 08:11:05,49,2343,84.9,85.6,32.4,31.6,32.1,33.2
2026-02-24 08:11:06,61.2,3311,93,85.56,31,29,32.7,32.2
2026-02-24 08:11:07,48.2,3012,99.6,85.56,33,32.5,33.6,32.6
2026-02-24 08:11:08,22.3,1351,95.1,85.56,30.3,34.2,31.8,34.8
2026-02-24 08:11:09,45.3,2158,90.4,85.56,31.3,34.1,32.1,34.1
2026-02-24 08:11:10,55.8,3574,93.9,85.53,31.7,31.1,33.7,30.9
2026-02-24 08:11:11,52.3,3010,82.1,85.53,30.9,32.2,32.1,34.4
2026-02-24 08:11:12,42.4,2917,88.7,85.53,33.1,33.1,33.4,31.5
2026-02-24 08:11:13,26.7,1737,118.3,85.53,32,33.5,32.2,33.1
2026-02-24 08:11:14,54.7,3637,75.9,85.52,32.9,33,34.2,33.9
2026-02-24 08:11:15,31.3,1289,102.6,85.51,32.2,30.4,33.6,31.9
2026-02-24 08:11:16,26.2,1796,94,85.45,31.5,30,34.2,33.2
2026-02-24 08:11:17,53.9,3549,98.3,85.41,33,32.4,32.8,34.2
2026-02-24 08:11:18,26.5,1747,91.9,85.4,34.4,32.3,34.4,33
2026-02-24 08:11:19,48.7,2587,94.9,85.36,32.9,30.1,32.8,35.4
2026-02-24 08:11:20,45,2686,103.4,85.34,33.1,33,33.8,33.7
2026-02-24 08:11:21,25.1,931,92.2,85.33,32,32.9,33,32.9
2026-02-24 08:11:22,62.7,3590,93.9,85.3,33.5,30.4,34.4,32.1
2026-02-24 08:11:23,36.1,1942,95.3,85.28,32.2,32.1,34.6,33.1
2026-02-24 08:11:24,63,3884,94.3,85.24,32.4,32.1,32.5,32.3
2026-02-24 08:11:25,37.9,2923,95.8,85.23,32.3,31.5,31.9,32.8
2026-02-24 08:11:26,36.4,2285,90.6,85.22,31.4,33.3,31.7,33.3
2026-02-24 08:11:27,44.5,2545,90.1,85.21,32.8,30.7,32.1,34.9
2026-02-24 08:11:28,39.6,2653,85.1,85.17,30.2,32.1,31,32
2026-02-24 08:11:29,39.7,2612,90,85.14,31.7,31,34.7,33.1
2026-02-24 08:11:30,31.8,1983,89.5,85.11,30.5,31.4,32.5,31.4
2026-02-24 08:11:31,26.8,1411,88.5,85.1,30.3,33,31.6,34
2026-02-24 08:11:32,54.2,3427,95,85.09,32.4,32.5,31.1,35.2
2026-02-24 08:11:33,32.9,2181,93.8,85.09,30.3,31.6,33.6,31.6
2026-02-24 08:11:34,24.4,1552,85.5,85.09,31.9,30.7,31.6,32.4
2026-02-24 08:11:35,37.4,2821,89.5,85.06,31.7,32.1,33.2,35.4
2026-02-24 08:11:36,33,2672,93.5,85.06,30.2,30.9,31.8,32.5
2026-02-24 08:11:37,12.1,700,94.1,85.05,29.9,31.3,32.3,33.6
2026-02-24 08:11:38,40.6,2556,92.7,85.02,32.6,30.4,33.2,33.1
2026-02-24 08:11:39,47.5,2480,88.4,85.02,32.5,30.3,35.1,32.5
2026-02-24 08:11:40,49.4,2801,102.1,84.96,31.5,29.8,32.9,33.1
2026-02-24 08:11:41,50.9,2924,94.8,84.94,31.2,31.6,33.4,31.3
2026-02-24 08:11:42,30,1758,88.3,84.92,22,30,32.4,34.3
2026-02-24 08:11:43,40.1,2933,99.5,84.89,30.9,35,29.9,31.5
2026-02-24 08:11:44,29.9,1545,89.5,84.87,30.2,32.1,33.9,32.5
2026-02-24 08:11:45,35.5,2284,102.1,84.87,33.7,30.8,34.1,33.2
2026-02-24 08:11:46,26.9,1850,92.2,84.85,29.7,33.4,34.1,33.8
2026-02-24 08:11:47,28.3,1771,85.7,84.85,30.2,31.8,32.2,32.5
2026-02-24 08:11:48,54.4,3432,94.7,84.82,32.7,31.8,31.7,32.5
2026-02-24 08:11:49,40.9,2259,99.4,84.8,30,31.2,33.5,31.8
2026-02-24 08:11:50,41.1,2328,87.2,84.78,33.3,31.4,30.7,35.1
2026-02-24 08:11:51,70.9,4050,85.8,84.77,32.2,30.4,30.8,33.2
2026-02-24 08:11:52,44.1,1988,93.7,84.75,33.7,31.8,32.2,32.2
2026-02-24 08:11:53,36.9,2402,81,84.74,31.9,30.7,33,31.7
2026-02-24 08:11:54,56.2,3247,90,84.71,32.4,32.3,30.9,34.4
2026-02-24 08:11:55,37.7,2209,88.5,84.7,32.7,34,32.4,33.2
2026-02-24 08:11:56,65.6,4136,96,84.68,32.3,32.5,31.8,32.5
2026-02-24 08:11:57,39.3,2373,80.9,84.66,32.3,32.2,32.9,33.3
2026-02-24 08:11:58,35.8,2115,82.9,84.66,32.4,33.3,30.8,34.4
2026-02-24 08:11:59,27.5,1491,90.4,84.64,31.4,32.3,34.5,34.5
2026-02-24 08:12:00,49.9,3479,86.7,84.63,31.7,30.1,32.6,32.8
2026-02-24 08:12:01,67,4062,94.2,84.6,34,33,34,34.4
2026-02-24 08:12:02,39.7,2418,90.4,84.6,32.4,31,32.9,31.1
2026-02-24 08:12:03,48.9,3228,88.6,84.57,32.8,31.4,30.3,32
2026-02-24 08:12:04,50,3114,100.7,84.53,31.5,31.3,32.5,33.5
2026-02-24 08:12:05,66.3,3714,79.6,84.52,33.2,31.4,34.7,31.8
2026-02-24 08:12:06,55,3178,106.4,84.49,32.8,30.8,33.9,32.2
2026-02-24 08:12:07,28.9,1501,93.4,84.49,31.8,32.9,33.2,32
2026-02-24 08:12:08,34.5,1565,87.6,84.49,32.3,32.8,33.8,33.2
2026-02-24 08:12:09,33.8,1978,85.4,84.46,31.2,31.7,30,32.8
2026-02-24 08:12:10,47.1,3004,85.6,84.41,33.1,31.1,32.9,32.7
2026-02-24 08:12:11,44.9,2539,96.3,84.4,31.4,32.5,35.3,32
2026-02-24 08:12:12,50.5,3162,98.1,84.38,32.8,32.3,32.2,33.7
2026-02-24 08:12:13,35.1,2333,87.8,84.34,33.9,32.6,33.8,34.2
2026-02-24 08:12:14,39.4,2330,98.7,84.31,34.4,32.8,32.1,33.3
2026-02-24 08:12:15,56.1,3224,93.4,84.31,31,31.8,34.1,31.7
2026-02-24 08:12:16,43.5,2399,88.2,84.29,31.2,32.4,32.6,33.8
2026-02-24 08:12:17,35.2,2028,100,84.29,32.6,30.9,32.9,35.4
2026-02-24 08:12:18,59.6,4045,96.5,84.27,31.3,33.7,32.3,32.5
2026-02-24 08:12:19,45.2,2739,84.6,84.26,31.2,32.9,33.7,32.1
2026-02-24 08:12:20,31.3,1739,97,84.25,34.4,34.3,34.4,30.2
2026-02-24 08:12:21,70.6,4101,100,84.23,34.3,30.2,34.1,31.6
2026-02-24 08:12:22,27.5,1672,90.7,84.23,32.9,34.1,30.6,32.7
2026-02-24 08:12:23,18.3,1137,88.5,84.22,33.7,31.1,32.9,32.4
2026-02-24 08:12:24,11.2,1076,96.8,84.18,31.2,31,31.2,33.6
2026-02-24 08:12:25,54.8,3161,101.3,84.17,32,31.7,33.6,31.1
2026-02-24 08:12:26,37,2513,89.3,84.17,33.1,29.4,33.6,33.2
2026-02-24 08:12:27,40.9,2265,94.6,84.15,33.5,32.2,33.7,32.5
2026-02-24 08:12:28,49.3,3024,102.9,84.15,30.9,31.7,33,33.1
2026-02-24 08:12:29,38,2176,90.5,84.15,30.4,33.2,34.2,33.5
2026-02-24 08:12:30,20.9,1556,89.8,84.13,34.9,31.7,29.1,32.9
2026-02-24 08:12:31,15.8,1367,88,84.13,34.8,33.8,32.6,31.8
2026-02-24 08:12:32,39.9,2855,85.5,84.11,33.8,30.9,32.6,32.8
2026-02-24 08:12:33,47.6,3061,83.9,84.07,33.1,33.2,34,35
2026-02-24 08:12:34,10.8,700,95.6,84.07,30.3,34.5,33.5,34.3
2026-02-24 08:12:35,49.4,2927,90.2,84.07,33.6,32.8,34.7,32.5
2026-02-24 08:12:36,51.3,3168,83.5,84.05,31.6,32.2,31.8,29.8
2026-02-24 08:12:37,64.4,3238,95.1,84.04,32.2,32,31.6,35
2026-02-24 08:12:38,47.5,3276,88.4,84.02,28.8,31.5,32.5,31.9
2026-02-24 08:12:39,48.1,2565,81.7,83.99,33.5,32.1,33.9,32.4
2026-02-24 08:12:40,54.1,3108,88,83.95,32.3,30.6,34.3,31.8
2026-02-24 08:12:41,44.7,3081,85.6,83.94,30.7,35.4,33.8,33.4
2026-02-24 08:12:42,43.8,2751,91.5,83.9,31.9,31.9,32.9,31.4
2026-02-24 08:12:43,46.7,2944,96.5,83.85,30.4,31.2,32.2,34.4
2026-02-24 08:12:44,56.2,3147,98,83.85,31.3,31,34.5,32.7
2026-02-24 08:12:45,38.5,1829,94.9,83.8,32.9,33.1,33.3,34.3
2026-02-24 08:12:46,37.5,2013,87.4,83.75,32.4,31.6,33.5,32.8
2026-02-24 08:12:47,32,2071,94.9,83.71,32.8,33.8,33.2,34.1
2026-02-24 08:12:48,30.6,2051,85.5,83.67,31.5,33.6,32.7,31.6
2026-02-24 08:12:49,49.9,3007,96.3,83.67,34.3,33.1,33.2,33.4
2026-02-24 08:12:50,68.2,3974,91,83.65,30.7,32.3,35.4,33.6
2026-02-24 08:12:51,30.5,1944,89.6,83.62,33.1,30.9,31.6,31.9
2026-02-24 08:12:52,42.2,2345,95.7,83.61,32.6,32.4,32.3,32.1
2026-02-24 08:12:53,29.5,1923,94.1,83.6,31.4,31.3,32,32.8
2026-02-24 08:12:54,58.6,3186,80.5,83.58,32.9,30.6,33.8,33.3
2026-02-24 08:12:55,40.2,2970,80.1,83.58,34.9,33.5,31.7,32.5
2026-02-24 08:12:56,47.7,2051,104.4,83.53,31.4,29.7,32.6,32.4
2026-02-24 08:12:57,50.2,3437,93.1,83.48,30.5,35.3,34.1,31.2
2026-02-24 08:12:58,29.2,1555,100.1,83.46,30.8,31.5,33.3,31.4
2026-02-24 08:12:59,43.4,2980,100.5,83.46,32.1,32,33,36.2
2026-02-24 08:13:00,41.6,2058,91.6,83.42,31,34.9,35,33.9
2026-02-24 08:13:01,55.1,3207,84.2,83.41,30.7,32.9,30.7,32.9
2026-02-24 08:13:02,26.5,1653,83.4,83.37,31.1,31.8,32.9,32.4
2026-02-24 08:13:03,27,1317,77.5,83.32,33.2,30.6,31.8,31.1
2026-02-24 08:13:04,56.5,3230,101.4,83.29,32.4,31,34.1,31.5
2026-02-24 08:13:05,36.2,2321,91.6,83.26,28.8,32.3,32.8,33.2
2026-02-24 08:13:06,35.1,2271,97.2,83.24,31.9,32.5,33.5,32.3
2026-02-24 08:13:07,46.7,2434,90.8,83.23,31.5,30.4,32.8,31.6
2026-02-24 08:13:08,40.2,2110,99.6,83.23,31.5,32.6,34.1,33
2026-02-24 08:13:09,73,4442,93.8,83.21,31,31.6,33,33
2026-02-24 08:13:10,48.9,3359,93.9,83.16,33.7,31.8,30.4,30.7
2026-02-24 08:13:11,47.4,3068,90.4,83.13,30.8,32.6,32.7,30.7
2026-02-24 08:13:12,59,3084,91.5,83.11,32.1,31,31,32.2
2026-02-24 08:13:13,44.1,2430,97.6,83.11,33.3,31,31.8,33.1
2026-02-24 08:13:14,45.7,2191,75.8,83.1,32.6,32.4,32,33.4
2026-02-24 08:13:15,28.9,1969,86.9,83.1,32,34.1,32.6,33
2026-02-24 08:13:16,10.6,700,85.4,83.06,30.7,33.1,33.1,34.3
2026-02-24 08:13:17,26.9,1611,89.6,83.06,29.9,29.5,32.7,32.6
2026-02-24 08:13:18,46.7,2985,86,83.04,31.1,30.3,31.6,34.5
2026-02-24 08:13:19,29.5,1730,96.1,83,33,33,34.5,33.7
2026-02-24 08:13:20,55.3,3063,99.6,82.97,31.4,30.9,32.4,33.9
2026-02-24 08:13:21,55.9,3389,97.6,82.95,31.8,34.2,33.1,32.5
2026-02-24 08:13:22,48.3,2499,98.5,82.91,32,31.3,33,33.8
2026-02-24 08:13:23,42,3232,97.1,82.85,33.5,32.1,33.6,32.7
2026-02-24 08:13:24,24.5,721,97.2,82.83,31.2,32.9,30.9,31.7
2026-02-24 08:13:25,40.4,3085,86.1,82.83,31.2,31.8,34.4,33.5
2026-02-24 08:13:26,38.2,2463,81.3,82.81,33.1,32.6,32.4,34.6
2026-02-24 08:13:27,54.9,3119,104.9,82.77,31.7,32.1,33.5,32.4
2026-02-24 08:13:28,64.6,3958,88.3,82.72,32.8,31.2,32.3,33.8
2026-02-24 08:13:29,52.5,3136,102.1,82.7,32.3,31.4,33.5,34.4
2026-02-24 08:13:30,28.1,2362,82.3,82.69,34.3,31,33.2,32.6
2026-02-24 08:13:31,70.1,4868,91.1,82.68,32.8,32.1,32.8,32.6
2026-02-24 08:13:32,60.2,3842,91.2,82.68,31.3,31.9,32.9,33.2
2026-02-24 08:13:33,48.4,2819,93,82.65,31.7,31.1,32.1,33.4
2026-02-24 08:13:34,11.9,759,86.3,82.62,33.1,31.8,32.1,32.3
2026-02-24 08:13:35,30.7,1608,90.1,82.6,32.3,32.8,33.2,31.5
2026-02-24 08:13:36,44,2353,96.9,82.55,30,32.3,33.1,33.5
2026-02-24 08:13:37,56.4,3293,91.7,82.53,32.2,32.7,32.5,32.7
2026-02-24 08:13:38,27.3,2097,88.6,82.5,33.2,32,32.6,31.6
2026-02-24 08:13:39,93.2,5449,89.2,82.47,30.8,32.8,31.2,33.5
2026-02-24 08:13:40,6.7,700,107,82.44,33,30.1,32.8,33
2026-02-24 08:13:41,41.5,2878,87.9,82.43,30.8,31.5,35.2,33.7
2026-02-24 08:13:42,41.1,2593,95.8,82.38,32.3,31.7,35,35.4
2026-02-24 08:13:43,35,2258,99.7,82.38,32.6,32,35.4,32.5
2026-02-24 08:13:44,40.2,2216,85.6,82.38,29.8,30.1,33.8,32.9
2026-02-24 08:13:45,56.1,3403,89.8,82.37,31.8,33.7,35.2,35.1
2026-02-24 08:13:46,31.9,1618,94.5,82.34,32,33.2,32.8,32.9
2026-02-24 08:13:47,13.8,700,99.3,82.34,30.6,32.2,33.2,33.7
2026-02-24 08:13:48,46.4,2436,98.8,82.3,31.8,33.2,32.3,34.5
2026-02-24 08:13:49,45,2567,91.6,82.28,32,31.8,34,34.7
2026-02-24 08:13:50,44.8,2788,94.2,82.28,30.8,32.9,31.6,32.3
2026-02-24 08:13:51,55,3270,93.2,82.22,32.6,33,34.8,32.5
2026-02-24 08:13:52,44.8,2395,93.6,82.2,31.1,33.2,33.8,32.2
2026-02-24 08:13:53,56.6,3104,90.9,82.2,30.6,31.7,33.3,33
2026-02-24 08:13:54,14.8,700,80.9,82.18,33.3,31.8,34.1,33.9
2026-02-24 08:13:55,28.1,1810,90.4,82.12,31.8,33.8,31.9,31.9
2026-02-24 08:13:56,50.2,3094,93.7,82.12,33.7,30.4,33.4,32.5
2026-02-24 08:13:57,39.7,1958,94.3,82.12,30.4,32.9,31.8,31.3
2026-02-24 08:13:58,59.2,3047,91.8,82.11,32.1,33,32.7,33.3
2026-02-24 08:13:59,29.9,1773,94.5,82.08,31.7,29.8,34.3,34.9
2026-02-24 08:14:00,55.9,3216,90.5,82.06,30.1,31.7,33.7,32.9
2026-02-24 08:14:01,35,1738,81.6,82.04,32.9,33.8,33.8,35.9
2026-02-24 08:14:02,28.3,2010,90.9,82.03,32.5,32.1,34,33.8
2026-02-24 08:14:03,39.9,2374,91.2,82,32.4,31.6,31.4,32.9
2026-02-24 08:14:04,45.7,2736,77.7,81.97,31.6,31.1,33.1,33.8
2026-02-24 08:14:05,26.6,1781,97.5,81.95,33.5,31.5,33.9,33
2026-02-24 08:14:06,33.5,2136,85.4,81.93,31.7,32.8,35.3,32.2
2026-02-24 08:14:07,26.3,1480,95.7,81.9,31,32.3,31.2,33.1
2026-02-24 08:14:08,60.3,3278,93.5,81.88,32.3,32.7,34.2,31.7
2026-02-24 08:14:09,55.9,3709,86.2,81.83,31.2,31.6,30.6,33.8
2026-02-24 08:14:10,29.5,1257,93.5,81.79,28.8,31.5,31.6,34
2026-02-24 08:14:11,53.4,3618,99.7,81.72,32.3,30.9,35.8,33.1
2026-02-24 08:14:12,41.2,2310,93.1,81.66,31.7,32.5,34.3,32.3
2026-02-24 08:14:13,28.3,2321,90.3,81.65,32.8,33.3,32.6,32.4
2026-02-24 08:14:14,51.3,3017,92.2,81.62,32.6,31.8,32.2,34
2026-02-24 08:14:15,40.2,2247,90.1,81.62,32.3,33.2,33.9,32.2
2026-02-24 08:14:16,58.2,3504,82.5,81.62,31.6,32,33.7,33.6
2026-02-24 08:14:17,42.1,2921,93,81.58,31.1,31.5,34,34.3
2026-02-24 08:14:18,62.8,3225,86.5,81.56,32.8,32.7,34.8,33.8
2026-02-24 08:14:19,37.4,2152,82.5,81.47,34.1,30.4,34.3,32.6
2026-02-24 08:14:20,48.3,2986,80.3,81.45,30.9,31,31.7,33.8
2026-02-24 08:14:21,50.6,3080,89.7,81.43,33.5,33.4,33.3,33.3
2026-02-24 08:14:22,49.2,2987,95.8,81.4,34.2,32.7,32.9,31.8
2026-02-24 08:14:23,48,2783,82.9,81.4,33.9,32.2,32.3,34.8
2026-02-24 08:14:24,44.8,2346,87.6,81.39,31.5,31.7,34.3,32.7
2026-02-24 08:14:25,43.6,3474,94.7,81.35,32.1,32.3,32.3,35
2026-02-24 08:14:26,65.5,3495,84.3,81.33,30.1,29.3,32.8,33
2026-02-24 08:14:27,58.6,3811,101,81.3,31.7,31.2,31.7,33.1
2026-02-24 08:14:28,35.9,1822,87.1,81.28,31.4,31.1,34.1,34.2
2026-02-24 08:14:29,65.9,3354,89.2,81.28,33.1,32.1,32.7,34.3
2026-02-24 08:14:30,47.2,2877,99.2,81.28,31.1,32.9,31.4,32.2
2026-02-24 08:14:31,35.4,2757,95.3,81.28,31.2,30.3,35,32.6
2026-02-24 08:14:32,47.5,3039,97.1,81.24,32.1,31.4,33.9,32.1
2026-02-24 08:14:33,42.6,2065,85.1,81.22,30.9,31.1,33.1,33.4
2026-02-24 08:14:34,46.5,2592,98.4,81.2,29.9,32.1,33,30.6
2026-02-24 08:14:35,30.4,1599,92,81.17,32.5,32,33.1,32
2026-02-24 08:14:36,32.7,1618,94.9,81.12,29.9,30.7,31.9,35.7
2026-02-24 08:14:37,65.4,4232,92.2,81.12,31.6,30.5,33.2,32
2026-02-24 08:14:38,59.4,4307,90.9,81.09,33.4,32,31.8,35.1
2026-02-24 08:14:39,31.7,1466,104.7,81.04,32.5,33.2,32.6,31.5
2026-02-24 08:14:40,31.5,2137,83.9,80.99,32.7,31.3,34.2,34
2026-02-24 08:14:41,70.8,3928,100.6,80.97,30.8,33.9,32.3,32.4
2026-02-24 08:14:42,73.6,4744,90,80.93,30.5,31.7,32.4,31.6
2026-02-24 08:14:43,33.3,2064,87.6,80.89,33,30.7,34.7,33.2
2026-02-24 08:14:44,25.5,1445,96.2,80.84,30.5,31.2,31.4,32
2026-02-24 08:14:45,84.4,5277,89.5,80.78,33.6,31.9,32.6,35.6
2026-02-24 08:14:46,48.4,3567,97.5,80.78,32.4,32,33,33.3
2026-02-24 08:14:47,47.8,3292,86.3,80.78,32.1,33,34.2,31.3
2026-02-24 08:14:48,46.1,2707,85.6,80.72,32.4,32.4,31.9,33.8
2026-02-24 08:14:49,66.1,4193,99.6,80.69,30.5,31.5,33.9,35.3
2026-02-24 08:14:50,42.1,2198,96.4,80.67,32.6,33.6,32.2,34.8
2026-02-24 08:14:51,66.9,4143,91,80.64,33.2,32.9,32.9,31.7
2026-02-24 08:14:52,41.7,2790,95,80.63,30.9,31.7,32.2,33.4
2026-02-24 08:14:53,52.6,3294,92.3,80.6,31.8,31.2,33.2,33.4
2026-02-24 08:14:54,29.5,1591,92.5,80.59,31,33.3,34.2,31.8
2026-02-24 08:14:55,47.6,2842,89.1,80.56,32.1,32.5,31.5,33
2026-02-24 08:14:56,63,3606,93.6,80.51,31.5,32.8,33.7,32.9
2026-02-24 08:14:57,42.5,2683,91.3,80.48,33.2,32,35.1,32.1
2026-02-24 08:14:58,64.2,3759,99.7,80.46,30.6,34,33.8,32.9
2026-02-24 08:14:59,85.9,5087,81.9,80.46,31.9,31.9,31.2,30.6
2026-02-24 08:15:00,59.1,3356,96,80.44,32,32.3,32.6,34.5
2026-02-24 08:15:01,41.3,2798,88.6,80.42,29.8,30.9,33.3,33.8
2026-02-24 08:15:02,46.4,2885,88.7,80.39,31.7,31.5,29.7,32.5
2026-02-24 08:15:03,38.5,2024,91.7,80.37,30.9,32.1,32.6,32.4
2026-02-24 08:15:04,77.7,4737,100.3,80.36,31.2,31.4,34.2,33.2
2026-02-24 08:15:05,0.6,700,83.5,80.33,32.9,33.5,33.1,33.9
2026-02-24 08:15:06,46.2,2803,86.6,80.32,33,32.6,32.3,36.1
2026-02-24 08:15:07,46.7,3362,90.7,80.3,30.5,33.1,33.5,32.6
2026-02-24 08:15:08,48.2,2580,93,80.28,31.9,29.8,33.5,32.2
2026-02-24 08:15:09,21.6,1362,93.2,80.28,30.1,30.3,32,34.1
2026-02-24 08:15:10,48.2,2465,103.8,80.27,33,29.7,31.4,32.2
2026-02-24 08:15:11,47.8,3053,93.4,80.25,31.3,32.7,33.9,33
2026-02-24 08:15:12,63.9,3402,91.6,80.24,33.2,33.9,35.2,32.3
2026-02-24 08:15:13,52.9,2663,93.1,80.24,30.5,29.5,32.4,34.8
2026-02-24 08:15:14,61.7,3869,86.6,80.2,33.5,32.3,30.6,34.3
2026-02-24 08:15:15,30.6,1611,96.4,80.16,31.3,33.3,34.3,32.2
2026-02-24 08:15:16,43.1,1995,87.5,80.14,31,33.3,33.1,35.5
2026-02-24 08:15:17,47.9,2477,86.4,80.14,31.5,33.4,33.3,35.2
2026-02-24 08:15:18,49.1,3269,94.6,80.11,30.7,32.2,32.3,31.7
2026-02-24 08:15:19,34.6,2129,95.4,80.08,29.4,30.9,32.9,33.8
2026-02-24 08:15:20,67.2,4094,82.5,80.08,32,32.7,35,33.2
2026-02-24 08:15:21,35.8,2416,100.1,80.06,34.2,31.7,35.4,32.8
2026-02-24 08:15:22,20.8,1308,79.9,80.04,32.1,30.4,34.4,33.4
2026-02-24 08:15:23,51,2106,98.1,80.04,32.3,32,37.4,31.7
2026-02-24 08:15:24,55,3306,92.4,80.02,34,31.7,36.1,35
2026-02-24 08:15:25,59.2,3134,99.1,80.02,31.7,31.5,33.6,34.2
2026-02-24 08:15:26,30.8,1568,95.4,80,30.9,33.7,32.4,32.3
2026-02-24 08:15:27,41.3,1989,100.9,79.99,32.4,29.6,32.6,31
2026-02-24 08:15:28,25.1,1617,92,79.97,31.9,32.4,31.5,31
2026-02-24 08:15:29,57.7,4148,97.1,79.93,31.6,35.5,33.8,30.7
2026-02-24 08:15:30,50.2,3158,85.4,79.92,32.3,32.8,33.8,32.2
2026-02-24 08:15:31,58.7,4102,91.4,79.86,31.7,33.8,32.9,33.6
2026-02-24 08:15:32,54.1,3176,100.5,79.86,31.1,31.8,33.7,31.8
2026-02-24 08:15:33,35.9,1993,96.2,79.82,29.9,32.3,32.7,34.6
2026-02-24 08:15:34,47.7,3098,83.1,79.8,30.8,31.9,31.5,32.2
2026-02-24 08:15:35,16.4,700,88.4,79.77,31.2,31.3,33.1,33.3
2026-02-24 08:15:36,52.5,2753,92.8,79.71,32.3,35,30.9,33.2
2026-02-24 08:15:37,59.5,2680,86.8,79.71,31.7,30.3,32.3,32.7
2026-02-24 08:15:38,31.9,1246,87.4,79.67,31.1,30.8,32.7,33.4
2026-02-24 08:15:39,13,700,102.2,79.67,30.4,31.4,31.4,32.6
2026-02-24 08:15:40,22.2,1369,85.6,79.64,32,32.2,33.8,33
2026-02-24 08:15:41,28.3,1593,93.3,79.64,33.4,34.2,33.6,31.8
2026-02-24 08:15:42,63.6,3245,97.1,79.64,31.1,33,32.4,34.9
2026-02-24 08:15:43,45.1,2360,93.2,79.63,33.4,31.3,35.1,34.9
2026-02-24 08:15:44,26.4,1347,90.9,79.63,31.2,30.9,32.2,34.4
2026-02-24 08:15:45,53.3,3468,96,79.62,35,31.3,32.4,35.4
2026-02-24 08:15:46,12.3,833,89.1,79.62,31.5,32.3,32.7,32.9
2026-02-24 08:15:47,41.3,2230,101.5,79.62,33.1,32.8,33.1,34.1
2026-02-24 08:15:48,61.7,3218,88.5,79.6,32.6,31.6,32.2,34.5
2026-02-24 08:15:49,39.9,2344,85,79.57,31.8,28.9,33.6,33.2
2026-02-24 08:15:50,64.6,3343,72,79.57,30.7,30,30.7,32
2026-02-24 08:15:51,71.9,4114,93.7,79.56,32.3,31.5,32.5,33
2026-02-24 08:15:52,27.5,1558,85.9,79.54,33.2,32.2,31.7,30.8
2026-02-24 08:15:53,27.7,2029,92.3,79.53,31.8,33.4,32.8,33.6
2026-02-24 08:15:54,31.3,2147,82.6,79.51,31.7,32.1,32.8,32
2026-02-24 08:15:55,52.9,3235,97.8,79.47,34.3,33.3,33.1,34
2026-02-24 08:15:56,57.5,3385,90.6,79.42,31,33,33.5,33.5
2026-02-24 08:15:57,63.1,3640,98.7,79.41,31.6,32.9,34.7,33.9
2026-02-24 08:15:58,64.5,4051,95.1,79.37,31.3,32.8,32.7,32
2026-02-24 08:15:59,61.1,3248,97.6,79.36,34.2,31.6,31,33.7
2026-02-24 08:16:00,59.1,3440,95.3,79.34,33.2,31.5,32.1,34.8
2026-02-24 08:16:01,47.5,3219,93.3,79.33,32.4,32.7,34.3,33.1
2026-02-24 08:16:02,31.7,1658,101.1,79.33,31.6,30.5,31.9,34.1
2026-02-24 08:16:03,34.1,1588,89.4,79.28,33.5,33.4,34.1,33.6
2026-02-24 08:16:04,51.1,3066,84.2,79.23,32.9,32.9,32.6,33
2026-02-24 08:16:05,70.3,4307,104.1,79.2,32.5,32.3,34.2,33.7
2026-02-24 08:16:06,70.6,4748,90.3,79.2,31.9,31.6,33.3,33.2
2026-02-24 08:16:07,16.1,700,97.7,79.19,32.3,32.9,32.8,33.2
2026-02-24 08:16:08,32.5,1792,90.2,79.19,29.9,31.6,32.9,32.4
2026-02-24 08:16:09,66.3,4350,93.5,79.16,22,32.4,31.5,35.2
2026-02-24 08:16:10,29,1660,95.2,79.13,32.7,31.2,31.6,33.9
2026-02-24 08:16:11,20.8,1339,80.7,79.12,33.7,31.2,32.4,30.6
2026-02-24 08:16:12,54,3381,94,79.08,31.3,32.5,31.1,33.4
2026-02-24 08:16:13,71,4646,86.3,79.04,33.8,32.5,33,34.3
2026-02-24 08:16:14,74,4715,103.4,79.04,32.8,32.8,33.5,32.1
2026-02-24 08:16:15,53,3168,96.1,79.02,33.7,31.7,31.8,33.2
2026-02-24 08:16:16,55.8,2961,99.3,79,33.7,31.7,32.8,31
